date,DEXUSUK,DEXUSUK_scaled,lag_1_scaled
2017-04-25,1.2836,0.23691168693812825,0.22756918737881193
2017-04-26,1.2838,0.2372642340913096,0.23691168693812825
2017-04-27,1.2889,0.24625418649744368,0.2372642340913096
2017-04-28,1.2938,0.2548915917503969,0.24625418649744368
2017-05-01,1.2917,0.2511898466419886,0.2548915917503969
2017-05-02,1.2921,0.25189494094835174,0.2511898466419886
2017-05-03,1.2916,0.25101357306539773,0.25189494094835174
2017-05-04,1.291,0.24995593160585194,0.25101357306539773
2017-05-05,1.295,0.2570068746694867,0.24995593160585194
2017-05-08,1.2942,0.25559668605676,0.2570068746694867
2017-05-09,1.2939,0.25506786532698733,0.25559668605676
2017-05-10,1.2939,0.25506786532698733,0.25506786532698733
2017-05-11,1.2885,0.24554909219108056,0.25506786532698733
2017-05-12,1.288,0.2446677243081261,0.24554909219108056
2017-05-15,1.2917,0.2511898466419886,0.2446677243081261
2017-05-16,1.2912,0.2503084787590337,0.2511898466419886
2017-05-17,1.2944,0.2559492332099418,0.2503084787590337
2017-05-18,1.3009,0.26740701568834835,0.2559492332099418
2017-05-19,1.3018,0.26899347787766636,0.26740701568834835
2017-05-22,1.3006,0.2668781949585757,0.26899347787766636
2017-05-23,1.2984,0.2630001762735765,0.2668781949585757
2017-05-24,1.2935,0.2543627710206242,0.2630001762735765
2017-05-25,1.2954,0.2577119689758507,0.2543627710206242
2017-05-26,1.2795,0.22968447029790262,0.2577119689758507
2017-05-29,1.2795,0.22968447029790262,0.22968447029790262
2017-05-30,1.2858,0.24078970562312696,0.22968447029790262
2017-05-31,1.2905,0.24907456372289793,0.24078970562312696
2017-06-01,1.2894,0.24713555438039858,0.24907456372289793
2017-06-02,1.2885,0.24554909219108056,0.24713555438039858
2017-06-05,1.2917,0.2511898466419886,0.24554909219108056
2017-06-06,1.2901,0.24836946941653437,0.2511898466419886
2017-06-07,1.2941,0.2554204124801691,0.24836946941653437
2017-06-08,1.2939,0.25506786532698733,0.2554204124801691
2017-06-09,1.2737,0.21946060285563185,0.25506786532698733
2017-06-12,1.2658,0.20553499030495326,0.21946060285563185
2017-06-13,1.2739,0.21981315000881363,0.20553499030495326
2017-06-14,1.2808,0.2319760267935833,0.21981315000881363
2017-06-15,1.2768,0.22492508372994857,0.2319760267935833
2017-06-16,1.2778,0.22668781949585748,0.22492508372994857
2017-06-19,1.2743,0.2205182443151772,0.22668781949585748
2017-06-20,1.2628,0.20024678300722698,0.2205182443151772
2017-06-21,1.2667,0.20712145249427083,0.20024678300722698
2017-06-22,1.2659,0.20571126388154415,0.20712145249427083
2017-06-23,1.2727,0.21769786708972294,0.20571126388154415
2017-06-26,1.2732,0.21857923497267784,0.21769786708972294
2017-06-27,1.2791,0.22897937599153861,0.21857923497267784
2017-06-28,1.2936,0.2545390445972151,0.22897937599153861
2017-06-29,1.2984,0.2630001762735765,0.2545390445972151
2017-06-30,1.2995,0.2649391856160763,0.2630001762735765
2017-07-03,1.2951,0.2571831482460776,0.2649391856160763
2017-07-04,1.2951,0.2571831482460776,0.2571831482460776
2017-07-05,1.2934,0.2541864974440333,0.2571831482460776
2017-07-06,1.2967,0.2600035254715318,0.2541864974440333
2017-07-07,1.288,0.2446677243081261,0.2600035254715318
2017-07-10,1.2884,0.24537281861448967,0.2446677243081261
2017-07-11,1.2851,0.23955579058699072,0.24537281861448967
2017-07-12,1.2889,0.24625418649744368,0.23955579058699072
2017-07-13,1.2921,0.25189494094835174,0.24625418649744368
2017-07-14,1.3079,0.27974616604970937,0.25189494094835174
2017-07-17,1.3058,0.2760444209413011,0.27974616604970937
2017-07-18,1.3026,0.27040366649039305,0.2760444209413011
2017-07-19,1.3036,0.27216640225630195,0.27040366649039305
2017-07-20,1.2976,0.26158998766084984,0.27216640225630195
2017-07-21,1.2968,0.2601797990481227,0.26158998766084984
2017-07-24,1.3028,0.27075621364357483,0.2601797990481227
2017-07-25,1.3046,0.2739291380222104,0.27075621364357483
2017-07-26,1.3048,0.2742816851753922,0.2739291380222104
2017-07-27,1.3065,0.2772783359774369,0.2742816851753922
2017-07-28,1.3124,0.2876784769962981,0.2772783359774369
2017-07-31,1.3196,0.3003701745108409,0.2876784769962981
2017-08-01,1.3206,0.3021329102767494,0.3003701745108409
2017-08-02,1.3236,0.30742111757447566,0.3021329102767494
2017-08-03,1.3144,0.2912039485281155,0.30742111757447566
2017-08-04,1.3036,0.27216640225630195,0.2912039485281155
2017-08-07,1.3021,0.2695222986074386,0.27216640225630195
2017-08-08,1.2968,0.2601797990481227,0.2695222986074386
2017-08-09,1.2997,0.2652917327692581,0.2601797990481227
2017-08-10,1.2978,0.2619425348140316,0.2652917327692581
2017-08-11,1.2988,0.2637052705799401,0.2619425348140316
2017-08-14,1.2975,0.26141371408425895,0.2637052705799401
2017-08-15,1.2862,0.24149479992949052,0.26141371408425895
2017-08-16,1.286,0.24114225277630874,0.24149479992949052
2017-08-17,1.2888,0.2460779129208528,0.24114225277630874
2017-08-18,1.2847,0.2388506962806276,0.2460779129208528
2017-08-21,1.2903,0.24872201656971615,0.2388506962806276
2017-08-22,1.2834,0.23655913978494647,0.24872201656971615
2017-08-23,1.2787,0.22827428168517505,0.23655913978494647
2017-08-24,1.2802,0.2309183853340384,0.22827428168517505
2017-08-25,1.2873,0.24343380927199032,0.2309183853340384
2017-08-28,1.2927,0.2529525824078971,0.24343380927199032
